comment_id,comment_view,notified_at,updated_at,reason,parent_topic_id,created_at,ref_id,parent_comment_id
nsiYn9hvDsrHYNRF1w7X,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,แก้ปัญหาเรื่องการซื้อเสียงได้,WBp41ROA3KlO0ByzXmRS,2025-07-02T10:20:23.720Z,C69,
nw1HkooUPbiamjZ1je4c,เห็นด้วยบางส่วน,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ต้องหากลไกที่ทำให้กลุ่มการเมืองไม่ Take All แต่ไม่ควรกีดกันกลุ่มการเมืองเพราะสุดท้ายก็มีการเอาไปซ่อนได้,VWv2kzIsYMLNk5oxEMFe,2025-07-02T10:20:23.720Z,C111,iEQebMJL5nW2f4IVdjos
nwAHKB5cLzw3drCmB3nu,เห็นด้วยบางส่วน,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ต้องมีตัว lead ว่าเราอยากจะแก้อะไร​? เพื่อเป็นตัวนำในการแก้ไข,hHM0HVjqwKVeG9AWTAZF,2025-07-02T10:20:23.720Z,C279,
oMJGnunRa1rWMcVddDMO,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,สสร. ต้องมาจากการเลือกตั้ง,EjCnAXDaaJuBQLhHI42W,2025-07-02T10:20:23.720Z,C105,
oNKKsxBjbAXD5gVkyyar,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,สสร. ควรทำหน้าที่กระบวนกร และข้อมูลที่เก็บจากวงสนทนาต่างๆ สามารถนำมาวิเคราะห์ เพื่อนำไปเป็นข้อมูลในการร่างรัฐธรรมนูญต่อได้,Qq1TpRiXFWMxooMqijVt,2025-07-02T10:20:23.720Z,C325,
ocjch0r4S8vPQhqSTT8x,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,แผ่นพับ สื่อเก่าก็ยังจำเป็น สำหรับคนเข้าไม่ถึงเทคโนโลยี,peEZ4F0cByDfdVv4Mh5R,2025-07-02T10:20:23.720Z,C310,
ofcEJjpQs38vcsRma5Eo,เห็นด้วยบางส่วน,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,พื้นที่ สสร.ต้องมีอุปสรรคน้อยที่สุด แต่เป้นพื้นที่ในการถกแถลงเจตน์จำนง,lY0oZzdYo9y3zFhhYnmy,2025-07-02T10:20:23.720Z,C75,
olnCnxxJNyTsbY2Wbovr,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ทำหน้าที่ชี้ให้เห็นว่าปัญหาคืออะไร และถามประชาชนว่าอยากจะแก้ไขแบบไหน,wXQy4GNSAVByO1QwIw31,2025-07-02T10:20:23.720Z,C265,
om01hfe1gTpuKRxGhw5b,เห็นด้วยบางส่วน,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,อาจจะไม่ได้คนที่ชอบที่สุด แต่ได้คนที่ไม่ชอบน้อยที่สุด,WBp41ROA3KlO0ByzXmRS,2025-07-02T10:20:23.720Z,C71,
omnm5v4WdJiFa9CmUko3,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ผู้สมัคร สสร. ต้องผ่านการตรวจสอบอุดมการณ์โดยประชาชนผ่านการแถลงนโยบาย (หรือดีเบต),mMeEpUAziHDhG50zT935,2025-07-02T10:20:23.720Z,C102,
p2RlM13RndVsKQjizGo4,เห็นด้วย,2025-09-05T10:52:31.076Z,2025-09-05T10:52:31.076Z,โดยรัฐต้องจัดให้มีระบบฟื้นฟูและฝึกอาชีพภายในเรือนจำที่เชื่อมโยงกับการประกอบอาชีพจริงหลังพ้นโทษ,BT8x8rmFStJjIMvPB10J,2025-09-05T10:52:31.076Z,,
p5uKzlljOSBOs759I7VW,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ความหลากหลายทางด้านรายได้,4CGZkWkBlX9VNSkBJEGI,2025-07-02T10:20:23.720Z,C234,
pDwuC9mOjpaK56FoTI3L,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ควรมีเวทีดีเบตของ สสร ด้วย,iukqL19YJuS67ZkSWMqZ,2025-07-02T10:20:23.720Z,C269,
pLj24KhV2aRDxKuKtscx,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ต้องเปิดข้อมูลว่าเคยโดนโทษหรือคดีอะไรให้สาธารณะรู้ แต่ไม่ควรจำกัด,XVmOnQaXkN0SrR4L2Cqf,2025-07-02T10:20:23.720Z,C132,
plMH5h1dZEPpHmcvspV9,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,เป็นพลเมืองควรมีสิทธิเสนอตัวด้วย ไม่ว่าจะโดนดำเนินคดี,w1UaINJpdc3KsocCvWSD,2025-07-02T10:20:23.720Z,C203,pvgzXQmEqXcLkAu72Asi
pnJvptxSvllG3UHX2OmG,เห็นด้วยบางส่วน,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ถ้ามีตำแหน่งทางการเมือง ต้องลาออกจากตำแหน่งทางการเมืองก่อนมาเป็นสสร.,59G9i7h4GZtz0ScSAn0C,2025-07-02T10:20:23.720Z,C172,Q00pb9ZZV2awbV1RcY7D
pth4wFSHKofd6RQzOchf,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,จะได้ชัดเจน เราจะได้ไม่มี hidden agenda รู้เลยว่าเขาจะมีความเห็นยังไง,30iUR5Bs1u2g842KdF3y,2025-07-02T10:20:23.720Z,C141,
pvgzXQmEqXcLkAu72Asi,เห็นด้วยบางส่วน,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,สสร. ต้องไม่มีคดีเกี่ยวข้องกับการเงิน คดีอาญา คดียาเสพติด,w1UaINJpdc3KsocCvWSD,2025-07-02T10:20:23.720Z,C210,
q1FfU02VjBxgKUOBpaHC,เห็นด้วย,2025-09-05T10:30:18.204Z,2025-09-05T10:30:18.204Z,สิทธิในการล้างประวัติ ล้างมลทิน จะช่วยให้ผู้ต้องขังสามารถกลับคืนสู่สังคมได้,BT8x8rmFStJjIMvPB10J,2025-09-05T10:30:18.204Z,,
q5jTNDGjuJiAb4DqHRNw,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ตอนนี้ห่างไปนาน มันดูเฉื่อยๆ กลับมารื้อฟื้นก็น่าจะดี ให้คนมีความรู้,L7vAtfnZK03nF2zDvcvf,2025-07-02T10:20:23.720Z,C261,
qQQKXdrlojFtfyAQunQ6,เห็นด้วยบางส่วน,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ที่ผ่านมาการแบ่งกลุ่มอาชีพไม่ได้เป็นตัวแทนเสียงของเรา,4CGZkWkBlX9VNSkBJEGI,2025-07-02T10:20:23.720Z,C240,
qbZatVo3PE5ElDUhYzVL,เห็นด้วยบางส่วน,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,อยากเห็น flow ความคิดคนมากกว่าว่ามาจากพรรคการเมืองไหน,30iUR5Bs1u2g842KdF3y,2025-07-02T10:20:23.720Z,C163,
qyg5Smx8IVqA6LQEYFvT,ไม่เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,สุดท้ายหนีไม่พ้น กกต. เพราะกลไกตาม รธน. กำหนดให้ กกต.จัดการเลือกตั้ง,f8RGpxZJ7dQCu4DY6KRj,2025-07-02T10:20:23.720Z,C27,
rBQp47v74BLfMDUVhHem,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,สสร. ต้องมีความหลากหลายทางเพศ,4CGZkWkBlX9VNSkBJEGI,2025-07-02T10:20:23.720Z,C242,
rf6a3srl2Wl1VFQi2jf9,เห็นด้วยบางส่วน,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ควรให้มีอนุกรรมการไปรับฟังความคิดเห็นจากเยาวชน มากกว่าให้เยาวชนเข้ามาเป็น สสร โดยตรง,pegZwJVtwSuC87fEl0UZ,2025-07-02T10:20:23.720Z,C251,
rfz7HM6s3ylQFvtmGGEv,เห็นด้วย,2025-09-09T10:23:18.690Z,2025-09-09T10:23:18.690Z,จากประสบการณ์ส่วนตัว อยากมีสิทธิติดต่อกับทนายมากกว่านี้,ZAdCNNsmsUjfqIH0m3Px,2025-09-09T10:23:18.690Z,,
rh1vpt9TPWnpdWwhmjeI,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,"อาทิ เช่นในปี 40 มีการจัดส่งหนังสือตามบ้าน ปัจจุบันสื่อ social media , internet สามารถเข้าถึงได้ง่ายดายขึ้น อยากให้มีเครื่องมือหรือสื่อ",PoUrwgMfuXEibcipRMM4,2025-07-02T10:20:23.720Z,C268,
sEhp2J7dhvfMdLka8Sns,เห็นด้วยบางส่วน,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,คุณสมบัติของสสร. ต้องไม่เป็นปฏิปักษ์ต่อประชาธิปไตย,w1UaINJpdc3KsocCvWSD,2025-07-02T10:20:23.720Z,C212,
sKVoRvunkWPG0aZ5Q6sp,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,เห็นด้วย ควรมีโควต้าที่ชัดเจน,tB7DEtiqE3Wvd4N16LQd,2025-07-02T10:20:23.720Z,C229,4Oyb9X2JiSOQ2NsgNUvQ
sQXwLp5UKL1e6E9Km2e2,เห็นด้วย,2026-02-27T10:56:14.025Z,2026-02-27T10:56:14.025Z,องค์ประกอบพื้นฐานของสังคมไทยอย่างพระพุทธศาสนา ก็อาจจะถูกใช้เพื่อสร้างความเป็นพลเมืองในระบอบประชาธิปไตยให้กับคนไทยได้,aOI4WyDnNVXUtAzVqZsS,2026-02-27T10:56:14.025Z,,
sVTCUmp1l4ZU2LHgVion,เห็นด้วย,2026-02-27T11:26:15.029Z,2026-02-27T11:26:15.029Z,"สร้างความเชื่อมโยงระหว่างประชาชนกับภาคการเมือง
ปลูกฝังให้เกิดความรักชาติ สร้างความมั่นคง",ee9QQZxV5iESX66emeXE,2026-02-27T11:26:15.029Z,,
sYlguleSdRLFKo93gC25,เห็นด้วยบางส่วน,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,การเลือกตั้งในพื้นที่ควรง่าย เช่น มีตัวแทนในพื้นที่ของตัวเอง ส่วน Party List ต้องเป็นตัวแทนของกลุ่มคนที่มีความหลากหลาย มีความรู้,tB7DEtiqE3Wvd4N16LQd,2025-07-02T10:20:23.720Z,C222,
sbqRJCfslUXlAZWwtt2r,ไม่เห็นด้วย,2026-02-27T10:48:15.525Z,2026-02-27T10:48:15.525Z,กฎเกณฑ์ที่ออกแบบมาจำเป็นต้องมีความเสถียรและมั่นคง,IjZMXmGBxDDaJKh5DyOZ,2026-02-27T10:48:15.525Z,,
siIxOQDFr86HBDvdWosp,ไม่เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,กลัวว่าพรรคภูมิใจไทยจะได้หมดทุกที่นั่ง,30iUR5Bs1u2g842KdF3y,2025-07-02T10:20:23.720Z,C135,
t5GMLB5aUJmErWhtsKyd,เห็นด้วยบางส่วน,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,เห็นด้วยกับการเลือกตั้ง แต่ไม่เห็นด้วยกับการสรรหา,F4KhD4lOYoeldMS4hYnG,2025-07-02T10:20:23.720Z,C29,
tEiZcrqh7O4EhTDECh8v,ไม่เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,การตีความรัฐธรรมนูญต้องใช้องค์กรอื่นในการตีความ เพราะเจตนารมณ์อาจจะเปลี่ยน,KnLQ88WRrt7g9gfxdAr1,2025-07-02T10:20:23.720Z,C328,
tPdGE6p2PBA5S8rbTvhX,เห็นด้วยบางส่วน,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,เยอรมันมันชัดเพราะเป็นยุคนาซี แต่ของเราอาจจะเห็นไม่ชัดอย่างนั้น,XVmOnQaXkN0SrR4L2Cqf,2025-07-02T10:20:23.720Z,C134,
tTq8Bblss3OnAsGhGG2m,เห็นด้วยบางส่วน,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ให้จำกัดโควต้าผู้เชี่ยวชาญ แต่ก็ามต่อว่า แล้วกลุ่มอื่น ๆ ควรมีโควต้าด้วยมั้ย เช่น กลุ่มอาชีพ กลุ่มศาสนา,ntBJAaqOZ6CVfzvCIdlt,2025-07-02T10:20:23.720Z,C190,
tahHwEmLvyEocB2ycoA0,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,สสร. ไม่ควรมีสิทธิโหวต แต่เป็นแค่คนที่ออกความคิดเห็น,lRI4lhkiWzTKCOBsbL3p,2025-07-02T10:20:23.720Z,C121,
tbxva4YEXBDZD774IVSM,ไม่เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,การกำหนดเงื่อนไขเรื่องพรรคการเมืองทำได้ยาก ตีความได้กว้างและหลากหลาย,30iUR5Bs1u2g842KdF3y,2025-07-02T10:20:23.720Z,C136,weOxKzgOdsLZJOluVk6b
tgs0b6KXiP2K0ueAHwQP,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,และต้องมีสัดส่วนจากกลุ่มเยาวชนด้วย,4CGZkWkBlX9VNSkBJEGI,2025-07-02T10:20:23.720Z,C246,
u2Swy6u9692eRHRdqK6i,ไม่เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ควรมีผู้แทนระดับจังหวัดเพื่อความยึดโยงกับคนทำงานในพื้นที่,2rIAoKtf0uRsbMDTZ6kE,2025-07-02T10:20:23.720Z,C32,
uG2BGcgTm6Ldgamoixh4,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,พวกนี้มี DNA ของการเป็น active citizen,30iUR5Bs1u2g842KdF3y,2025-07-02T10:20:23.720Z,C150,
uhA01jATBnHVIti07Axz,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,เพราะรัฐธรรมนูญไม่ได้จัดการแค่ปัญหาที่เกิดขึ้นอยู่,khaARS90ROktrWpNefdc,2025-07-02T10:20:23.720Z,C273,
uoTZkXHFOOa3zU6zOVD2,เห็นด้วยบางส่วน,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ความขัดแย้งไม่ควรเป็นเงื่อนไขในการปิดปากหรือแสดงออก,yhZRzAUfUTa7emEn5TrG,2025-07-02T10:20:23.720Z,C98,
uvHrmUCDcrAzSHCWQySG,ไม่เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,กลุ่มอาชีพไม่ได้สะท้อนความเชี่ยวชาญในสัดส่วน สสร. เท่าที่ควร,hFlaIDjyVSQM95hpLX5l,2025-07-02T10:20:23.720Z,C79,
v0DKxzdJjtjNM6DW9VYG,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,สสร. ต้องมีความสามารถในการสื่อสาร และรับฟังประเด็นทางสังคมที่หลากหลาย,Pl9XOn5DOwkr51BNH2hh,2025-07-02T10:20:23.720Z,C14,
v0hIdBfSa4virrU6Gdvw,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,อยากให้จำนวน สสร. ในแต่ละจังหวัด สัมพันธ์กับสัดส่วนประชากรในแต่ละจังหวัดด้วย,U3yJP2gjVAZV5h2JzNxY,2025-07-02T10:20:23.720Z,C60,
v64H7gASk7MNPqDdfza3,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ขณะร่างควรเปิดเผยข้อมูล ให้สื่อมวลชนเข้ามามีส่วนร่วมทำข่าว และฟีดแบ็ก,UiN8egrbml9767vx9jT5,2025-07-02T10:20:23.720Z,C333,
vFfRYV9ES7RKtzsMQF1g,เห็นด้วยบางส่วน,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,สามารถเป็นสมาชิกพรรคได้ แต่ต้องเว้นวรรคจากการดำรงตำแหน่งทางการเมืองมาไม่น้อยกว่า 5 ปี,30iUR5Bs1u2g842KdF3y,2025-07-02T10:20:23.720Z,C158,weOxKzgOdsLZJOluVk6b
vR94Jx6F4OMHYFochFee,เห็นด้วย,2025-09-12T03:41:11.258Z,2025-09-12T03:41:11.258Z,ต้องจำกัดการใช้อำนาจไม่ให้นำไปใช้เพื่อประโยชน์ส่วนตน,1eNG3cExFvLzW5leCHWP,2025-09-12T03:41:11.258Z,,
vRNu5EXRx7fzovTDEz98,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,เครื่องมือที่สร้างต้องรวมจาก 3 sectors ได้แก่ public / private / CSOs,rcKMnMwfcNJBA0vTq9K2,2025-07-02T10:20:23.720Z,C270,
vU7qw8lquwZal9moNWGi,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ผู้สมัครต้องมี political project ที่ชัด ระหว่างระบบบัญชีรายชื่อ (ประเด็น) และระบบพื้นที่ (เพื่อให้เห็นผู้แทน) เพื่อเพิ่มอำนาจในการควบคุม กำกับ ให้ประชาชน,AaA3IdPpPRmGriTmLm26,2025-07-02T10:20:23.720Z,C43,
vaic38s6ugUhKqtl2Y1l,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,สามารถมีการรวมกลุ่มในลักษณะ party list ได้ (แบบทำ political project),AaA3IdPpPRmGriTmLm26,2025-07-02T10:20:23.720Z,C44,
vgWIniH6w5nfhrkEyuDT,เห็นด้วย,2025-09-05T10:32:42.740Z,2025-09-05T10:32:42.740Z,ผู้พิการควรจะได้รับสิทธิเหมือนคนทั่วไป โดยอาจมีรัฐเข้ามาบังคับใช้กฎการไม่เลือกปฎิบัติต่อผู้พิการ,t6hibvHASB7ImBStKhrw,2025-09-05T10:32:42.740Z,,9Wg8NXHSoow7w8tIkGoK
vl5ZMQtd9s7cs70Ro3hB,เห็นด้วย,2025-09-09T11:22:14.054Z,2025-09-09T11:22:14.054Z,ให้ 3 Sectors ยกร่าง ประเด็นปัญหาของตัวเองขึ้นมา อันไหนที่รวมกันได้รวมกันไปเลย แต่อันไหนค้านกันให้มาถกเถียงกัน,hHM0HVjqwKVeG9AWTAZF,2025-09-09T11:22:14.054Z,,
w5vpYcKy6z7rwTuxW9E1,เห็นด้วยบางส่วน,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,อาจเป็นการเลือกตั้งที่มีการกำหนดโควต้าให้ชนกลุ่มน้อย คนชายขอบ,F4KhD4lOYoeldMS4hYnG,2025-07-02T10:20:23.720Z,C30,
wGalOBkwGLlBusRvBDvh,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,เพื่อให้เกิดการแข่งขันและมีการพูดถึงนโยบายของตัวเอง กระตุ้นคนในจังหวัดที่เห็นภาพรวม,tB7DEtiqE3Wvd4N16LQd,2025-07-02T10:20:23.720Z,C225,sYlguleSdRLFKo93gC25
wIKwF5yPD0T8XKqrVyMt,เห็นด้วยบางส่วน,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,แต่ต้องเป็นผู้เชี่ยวชาญในด้านนั้น ๆ และได้รับการยอมรับจากกลุ่มอาชีพนั้น,8vddQeCXJp9iuCwsqe7l,2025-07-02T10:20:23.720Z,C216,
wJbDB5nkNkfM8TUfEBHs,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ต้องมีการเปิดเผยข้อมูลการถกเถียงประเด็นการร่างกฎหมาย ของแต่ละฝ่าย,C88gOdn5c8qXMV5MJ2h0,2025-07-02T10:20:23.720Z,C46,
weOxKzgOdsLZJOluVk6b,ไม่เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ผู้สมัคร สสร. จำเป็นต้องแยกขาดจากพรรคการเมือง เพื่อให้สะท้อนความเป็นอิสระ,30iUR5Bs1u2g842KdF3y,2025-07-02T10:20:23.720Z,C147,
wizwLoMxkYSFyGm5sv4N,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ต้องมีสื่อในการติดตามคณะ สสร. เพื่อติดตามทุกกระบวนการ,C88gOdn5c8qXMV5MJ2h0,2025-07-02T10:20:23.720Z,C47,
wok8R66o4Or8YIc0hLCs,เห็นด้วย,2025-09-09T10:53:00.185Z,2025-09-09T10:53:00.185Z,ทางเรือนจำต้องจัดให้ “โต๊ะคดี” มีการจัดอบรมหรืออัปเดตข้อมูลด้านขั้นตอน กระบวนการ และสิทธิทางกฎหมายให้เป็นปัจจุบัน,YyfjnhJ84S5XvwMrBu0N,2025-09-09T10:53:00.185Z,,
wsOABMt1spc5ZGSmsFbH,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,สัดส่วน 90% มาจาก Partylist สัดส่วน 10% ที่ได้รับการรับรองจากฝ่ายนิติบัญญัติ และได้รับการรับรองจากฝ่ายค้าน,2rIAoKtf0uRsbMDTZ6kE,2025-07-02T10:20:23.720Z,C40,
wtAfMbABLh95zYgtw3dq,เห็นด้วยบางส่วน,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,อาจจะมีการแบ่งสัดส่วนระหว่างคนเขียนกฎหมาย กับ ตัวแทนของประชาชน,Qq1TpRiXFWMxooMqijVt,2025-07-02T10:20:23.720Z,C327,
xIlor2lFKdyHAGXjuG3F,ไม่เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,nationalist อาจจะทำให้อำนาจตกอยู่กับใครกลุ่มใดกลุ่มหนึ่งมากเกินไป,PPDctBeP0CJft1MFeAC8,2025-07-02T10:20:23.720Z,C126,
xQGBiIqQShbgAKYmIfL1,เห็นด้วย,2026-02-27T10:47:00.845Z,2026-02-27T10:47:00.845Z,รัฐธรรมนูญต้องเอื้อประโยชน์ต่อทุกกลุ่ม: เป็นเครื่องมือที่รับรองสิทธิและส่งเสริมคุณภาพชีวิตให้กับผู้คนทุกกลุ่ม ในสังคม,V8mRVC0MDmkQBgs9erqT,2026-02-27T10:47:00.845Z,,
xZTydpKRr1zHuCSF7xjL,ไม่เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,แม้จะแบ่งเท่าแต่อำนาจก็ไม่เท่า คิดว่าควรให้ประชาชนมากกว่า,hHM0HVjqwKVeG9AWTAZF,2025-07-02T10:20:23.720Z,C281,
xbq4549iH1m2Mn08ppgY,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ทำให้ประชาชนเรียนรู้และเข้าใจรัฐธรรมนูญ ไม่ใช่การยัดเยียดให้เรารู้,qq5SykirmTIWsbbBDARc,2025-07-02T10:20:23.720Z,C289,
xlwehwxBeFcGxoBhdf53,เห็นด้วย,2026-02-27T10:50:35.908Z,2026-02-27T10:50:35.908Z,เพื่อให้เกิดความมั่นใจในหลักนิติธรรมที่ใช้เป็นกฎเกณฑ์พื้นฐานของประเทศ,IjZMXmGBxDDaJKh5DyOZ,2026-02-27T10:50:35.908Z,,Mb2HIQw7XxHfHP6RVjPM
xoTtXAAGj4JVFzruWLlB,เห็นด้วย,2025-06-11T07:00:23.774Z,2025-06-11T07:00:23.774Z,ควรได้เข้าถึงสถานพยาบาลใกล้บ้าน และสิทธิรักษาควรครอบคลุมสิทธิรักษาพยาบาลฟรี และสิทธิรักษาฟันฟรี,ri7VMl85rYWRQ5NzpcgE,2025-06-11T06:58:33.843Z,,
xoqKE15MztC5mOQEKvUr,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,เด็กและเยาวชนอีกหลายคนยังไม่มีโอกาสเข้าถึงการศึกษา,wODKVw70M0C8blVDMpfL,2025-07-02T10:20:23.720Z,C343,
xt3uKgdQwhIxFY5RJ6Az,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ผู้เลือกต้องรู้ว่าคนที่เราเลือกเป็นใคร จะทำอะไร,30iUR5Bs1u2g842KdF3y,2025-07-02T10:20:23.720Z,C146,UcxHvSdUTdYgsAZWOnW2
y8cBRQDyB6cfvITbENQG,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,สสร. ต้องมีความอิสระและไม่ถูกควบคุม,4CGZkWkBlX9VNSkBJEGI,2025-07-02T10:20:23.720Z,C243,
ykgFSLJiZZMo0ZNGF98c,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,เลือกตามอาชีพ จะได้ทั้งอาชีพและชนชั้น เพื่อเป็นตัวสะท้อนผลประโยชน์ของกลุ่มตัวเอง และเสนอสิ่งที่เป็นประโยชน์กับกลุ่มตัวเองเข้าไปในกระบวนการ,4CGZkWkBlX9VNSkBJEGI,2025-07-02T10:20:23.720Z,C245,
ykhoUAK3Pj5NPgnW0TGE,ไม่เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,คิดว่าการจัดปาร์ตี้ลิสต์มาเลย จะทำให้เห็นภาพรวมในการวางทิศทางรัฐธรรมนูญมากกว่า,U3yJP2gjVAZV5h2JzNxY,2025-07-02T10:20:23.720Z,C54,
ym2d6obXkiAmmjEbuCb3,เห็นด้วย,2025-11-27T08:41:17.949Z,2025-11-27T08:41:17.949Z,อยากให้มีคนมาทำหน้าที่โต๊ะคดีอย่างเป็นกิจจะลักษณะ,YyfjnhJ84S5XvwMrBu0N,2025-11-27T08:41:17.949Z,,
yowSp67yKuzzHNKLvuN2,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,แจ้งเตือนประเด็นความคืบหน้าในการร่างรัฐธรรมนูญและประกาศไปทุกช่องทาง,peEZ4F0cByDfdVv4Mh5R,2025-07-02T10:20:23.720Z,C301,
ys8Vz35kdy8GESvDtWMh,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ค่อย ๆ เริ่มทำ ให้เห็นว่ารธน.ส่งผลกับประชาชนอย่างไร จึงทำให้แก้ไขทั้งฉบับได้,gVOKNIr5SqGSYt4UQGwz,2025-07-02T10:20:23.720Z,C294,
ywMCJFIT7PyYezWp9Ad7,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ต้องเอางานวิจัย หรือหลักการสากลเข้ามาด้วย,04igkOa0KDKz9yfJogEo,2025-07-02T10:20:23.720Z,C72,
z2KrODAny0AFg3KmKBhH,ไม่เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,คนในกลุ่มการเมืองมีความเป็น active citizen และมีความคิดที่อยากจะนำเสนอและพัฒนา และคนกลุ่มนี้เป็นคนที่จะใช้รัฐธรรมนูญเหล่านี้,V0dkfSPE4GP6d5lpNaHz,2025-07-02T10:20:23.720Z,C21,
zO83T3z4pdGQq1WZFwum,เห็นด้วย,2025-07-02T10:20:23.720Z,2025-07-02T10:20:23.720Z,ในโลกความเป็นจริงไม่มีความเป็นกลางทางการเมืองอยู่แล้ว,VWv2kzIsYMLNk5oxEMFe,2025-07-02T10:20:23.720Z,C167,
